"category","subj","age","ideal_age","condition","gender"
"hygienist","63e5517cd738b83025348a43",44.57,28.06,"Control","Female"
"hygienist","63e711bb284d2bc894a057a6",33.24,33.38,"Control","Female"
"hygienist","63ea5b93d1c6d38e1f57dcfa",39.01,33.38,"Control","Female"
"hygienist","63ead665638c8546d8c3a962",30.56,27.75,"Control","Male"
"hygienist","63f77fef0855adb7fa65873d",34.58,34.72,"Control","Female"
"hygienist","63f78bb7206ef665475132f8",30.29,40.88,"Control","Not Sure"
"hygienist","63f8aeb6c9098e0ef3bf3553",36.06,26.27,"Control","Female"
"hygienist","63ff612a5b78c13aa28fa88c",30.83,27.21,"Control","Female"
"hygienist","64012a2623351894f2917605",24.8,24.4,"Control","Not Sure"
"hygienist","64014527b3cff9215591758d",35.52,29.89,"Control","Not Sure"
"hygienist","642b00a2650a286366bd62fb",27.75,28.69,"Control","Female"
"hygienist","64427a7ac5edfedbe0c2779b",45.98,40.35,"Control","Female"
"hygienist","644d9f390f2b8274af07c00e",24.8,24.8,"Control","Female"
"hygienist","64611527e772cd2f9932aeab",29.09,22.39,"Control","Male"
"hygienist","647009d9e9fbe62797bf48a8",54.83,58.71,"Control","Male"
"hygienist","64a2be5c2053c3002cf8bbfc",23.32,23.32,"Control","Female"
"hygienist","64b74fc78ad5beabe87e901f",41.69,47.05,"Control","Not Sure"
"hygienist","64dd3e11a1123030a614608a",25.07,25.6,"Control","Female"
"hygienist","650072ae8de93bfe76ee318d",35.79,35.25,"Control","Female"
"hygienist","6509ab7c00e2f74c635600c5",35.66,39.81,"Control","Not Sure"
"hygienist","652bfb72d177004179b96ff4",28.42,30.43,"Control","Female"
"hygienist","65469016298a36a49750973b",24.26,31.23,"Control","Female"
"hygienist","6547f36b7bb2387e73c654da",30.29,29.36,"Control","Female"
"hygienist","654cf2890d1e300ca4a19756",39.54,36.33,"Control","Male"
"hygienist","655ffefb7419ddfad7b18637",24.4,25.2,"Control","Female"
"hygienist","6563a272b93a2dea956efacf",43.83,54.16,"Control","Female"
"hygienist","65707e9db593e1e6c2e7b416",30.03,40.35,"Control","Female"
"hygienist","658061e6650a66809bcf8d0b",25.87,32.31,"Control","Female"
"hygienist","6596bb82275fae873fcc9d20",33.65,27.88,"Control","Female"
"immunologist","55bb9ae7fdf99b26d27fda01",35.92,32.04,"Control","Male"
"immunologist","57210674951c9b0011d3eaaa",25.6,30.83,"Control","Female"
"immunologist","594936ad4152bf0001bfd5cd",38.2,38.47,"Control","Not Sure"
"immunologist","59baa339ab8d830001fe56f5",39.95,40.88,"Control","Male"
"immunologist","5b6515e83662a8000158b2aa",40.21,35.25,"Control","Male"
"immunologist","5bb7af73dd840f0001d85935",49.6,50,"Control","Male"
"immunologist","5bd7971b0aac450001f951aa",50.8,56.84,"Control","Male"
"immunologist","5c144c641f6f1500014950e5",43.57,40.62,"Control","Not Sure"
"immunologist","5c28feff5ffcb7000128a541",41.69,40.88,"Control","Not Sure"
"immunologist","5c35ad4bdb7cf60001204af9",34.99,41.15,"Control","Male"
"immunologist","5c634094e30ff200016baccb",31.9,27.88,"Control","Male"
"immunologist","5cb67a7ab73e8a001507fae5",45.44,45.17,"Control","Male"
"immunologist","5cb788bf7f88600001242d9d",41.96,46.92,"Control","Not Sure"
"immunologist","5d1ba5653788ac0019ced548",35.25,34.45,"Control","Not Sure"
"immunologist","5d1beb9c9e033e0017a725dc",25.07,26.14,"Control","Not Sure"
"immunologist","5d423e1ef1006e00016a95e1",45.44,45.84,"Control","Male"
"immunologist","5dcfcf3b070fdc0d5fd1952c",45.44,31.37,"Control","Male"
"immunologist","5dd32432e0b21b3472c20ebe",34.32,43.7,"Control","Female"
"immunologist","5ddcd77f23f9f1c2c45d6c18",52.95,45.31,"Control","Male"
"immunologist","5de8bc74553cee8280a7dd84",32.57,30.29,"Control","Not Sure"
"immunologist","5e27da821160079f92322edc",60.86,39.68,"Control","Male"
"immunologist","5e6387b1b7d70b10675e3a26",33.24,40.08,"Control","Female"
"immunologist","5ea72b8aedd4c90da065607c",29.76,29.22,"Control","Female"
"immunologist","5eb81d360943fe74d6aba62b",35.39,35.52,"Control","Not Sure"
"immunologist","5ecc6fb87c7c7646490f3cf8",48.12,48.26,"Control","Male"
"immunologist","5eeab6216c7dc71dd2dae2ef",42.36,39.01,"Control","Not Sure"
"immunologist","5eed1bae9e63ac127ac15a77",46.51,36.06,"Control","Not Sure"
"immunologist","5f46dae84739660badc271ba",48.26,55.76,"Control","Female"
"immunologist","5fc3442312bc5917b8341963",41.15,40.48,"Control","Not Sure"
"immunologist","5fee0c90eb52700cd9752702",37.94,47.32,"Control","Male"
"immunologist","600b1e5b4b8e65070c5121aa",31.77,36.33,"Control","Female"
"immunologist","6025b3681ff1521a3369dffe",58.04,59.65,"Control","Not Sure"
"immunologist","607c9f94cc974d4ea1dc22c8",35.25,35.25,"Control","Male"
"immunologist","60a48adfe091e410f4eaba34",50.27,49.87,"Control","Female"
"immunologist","60bd28cc95ab27d4f4f6ada3",44.91,55.36,"Control","Male"
"immunologist","60efa510e3cdfbbf4d7c355b",41.96,40.75,"Control","Not Sure"
"immunologist","60fccfd7f6641e2f828fddc3",46.92,39.95,"Control","Not Sure"
"immunologist","60fed192ae37691d25db0d6d",50,47.59,"Control","Male"
"immunologist","6100c5d60d01f51b556dbb1d",46.38,39.68,"Control","Not Sure"
"immunologist","6111719b3ea1170261de1965",36.46,42.76,"Control","Male"
"immunologist","612248fb92438996e393d126",42.88,33.44,"Control","Not Sure"
"immunologist","61292ee5ddbd833a37efea36",43.7,42.36,"Control","Not Sure"
"immunologist","612b86da38f96808af7bb1da",37.8,36.86,"Control","Male"
"immunologist","629186f7e2f20297ead170be",34.85,35.39,"Control","Male"
"immunologist","62bdfe451d380bec13a4a864",40.08,43.16,"Control","Not Sure"
"immunologist","62d6e24cf74647ef51a16300",48.39,37.67,"Control","Not Sure"
"immunologist","62dc177e02f82aabb20aebc2",45.17,50.8,"Control","Not Sure"
"immunologist","62fb59166b94e6240417f7c7",41.49,24.48,"Control","Male"
"immunologist","63034df51d918e1e3b97e5ce",42.36,37,"Control","Not Sure"
"immunologist","633f6d8b53e5f194a6f73724",50,54.42,"Control","Not Sure"
"immunologist","63403b7f3fd164408c5ad4b0",35.42,33.14,"Control","Male"
"immunologist","63474e67a5fd298c6103c409",51.47,45.58,"Control","Female"
"immunologist","634865f77fe29563ec6f621c",25.87,25.47,"Control","Not Sure"
"immunologist","6376916db0ae9a57d377d0d2",33.13,36.33,"Control","Not Sure"
"immunologist","637ce608b8f8f923bf784d84",48.26,38.61,"Control","Female"
"immunologist","63a61fb6d5fc263974567550",40.75,40.88,"Control","Not Sure"
"immunologist","63bc74f63269af3a7bfcec7c",38.07,40.08,"Control","Male"
"immunologist","63c0edcf55f30af721c6df32",59.82,61.03,"Control","Male"
"immunologist","63c437337eef664e06fdf1f7",41.15,37.4,"Control","Not Sure"
"immunologist","63c5c3192e709e19fc67d5dd",48.26,34.72,"Control","Not Sure"
"immunologist","63cac85f8519383ef0422593",34.58,36.6,"Control","Male"
"immunologist","63cc90d2bed7edb18c3fd155",53.08,50.54,"Control","Not Sure"
"immunologist","63cff9aa9988e565441d1db6",41.42,42.49,"Control","Not Sure"
"immunologist","63d485aaf47a463859d6c9c0",45.04,40.48,"Control","Male"
"immunologist","63d79678fb8c1b9072646c0a",39.41,43.97,"Control","Male"
"immunologist","63d8a1cde53559645dfba881",35.52,30.97,"Control","Not Sure"
"immunologist","63e5517cd738b83025348a43",45.39,45.8,"Control","Not Sure"
"immunologist","63e711bb284d2bc894a057a6",33.24,33.24,"Control","Female"
"immunologist","63ea5b93d1c6d38e1f57dcfa",41.82,37.67,"Control","Not Sure"
"immunologist","63f78bb7206ef665475132f8",45.84,45.71,"Control","Not Sure"
"immunologist","63f8aeb6c9098e0ef3bf3553",47.59,44.64,"Control","Male"
"immunologist","63f93660b863689518fb98d8",55.63,45.44,"Control","Male"
"immunologist","64016b31c3a34648748168d1",42.9,40.88,"Control","Male"
"immunologist","640bed28c8c14b550213facb",40.75,50,"Control","Not Sure"
"immunologist","641081a1261eb10752b72497",38.74,39.54,"Control","Not Sure"
"immunologist","6411493f08fd400dc0d5eacc",33.11,31.5,"Control","Male"
"immunologist","64509bfcd8d8b7e61f801e95",45.31,45.71,"Control","Male"
"immunologist","647009d9e9fbe62797bf48a8",58.98,52.95,"Control","Male"
"immunologist","6504633485468cf602abc99f",28.95,31.1,"Control","Male"
"immunologist","6509ab7c00e2f74c635600c5",33.51,28.82,"Control","Not Sure"
"immunologist","6520290b73bfb2e99d29a826",41.42,44.91,"Control","Female"
"immunologist","65218b754dddc1ca107dd9c2",42.63,45.04,"Control","Male"
"immunologist","652d7b1e3b3bbcbeecac8e1b",45.44,45.04,"Control","Not Sure"
"immunologist","654267202e0e2fbb27b8d733",47.18,47.99,"Control","Male"
"immunologist","65469016298a36a49750973b",38.74,41.02,"Control","Not Sure"
"immunologist","654918baca0c382f1b8d2dff",30.56,30.83,"Control","Female"
"immunologist","654cf2890d1e300ca4a19756",30.41,30.8,"Control","Female"
"immunologist","655ffefb7419ddfad7b18637",39.68,36.33,"Control","Female"
"immunologist","6563a272b93a2dea956efacf",38.47,43.03,"Control","Female"
"immunologist","6564ab624c2c1157da4342c1",44.1,43.03,"Control","Not Sure"
"immunologist","65707e9db593e1e6c2e7b416",43.03,50.27,"Control","Male"
"immunologist","65739f9da197f5e0e2a6966b",45.58,31.5,"Control","Not Sure"
"immunologist","6596bb82275fae873fcc9d20",43.43,40.21,"Control","Female"
"immunologist","6598389ef1ec7a1ece0090f7",35.12,40.75,"Control","Male"
"intellectual","57d6b1718e00270001b430cc",44.14,44.14,"Control","Male"
"intellectual","5b629b95c0c16e0001d7cdbd",35.66,29.09,"Control","Not Sure"
"intellectual","5bcf9a4765502300013b74a6",33.51,42.49,"Control","Not Sure"
"intellectual","5bd7971b0aac450001f951aa",55.9,61.13,"Control","Male"
"intellectual","5be8a1701664db0001d804f8",50.13,43.16,"Control","Not Sure"
"intellectual","5c35ad4bdb7cf60001204af9",32.04,30.03,"Control","Male"
"intellectual","5c4783b51d1ad90001228d05",100,100,"Control","Not Sure"
"intellectual","5c634094e30ff200016baccb",33.11,31.64,"Control","Male"
"intellectual","5cb62e9293342300017a72a1",74.8,50,"Control","Not Sure"
"intellectual","5cb67a7ab73e8a001507fae5",45.31,55.63,"Control","Male"
"intellectual","5d16badb7b0154001a282fdb",30.16,30.03,"Control","Not Sure"
"intellectual","5d1beb9c9e033e0017a725dc",26.27,27.48,"Control","Not Sure"
"intellectual","5d364d763b2ced001947f6e7",28.15,30.03,"Control","Female"
"intellectual","5d8a1d20d1afcb0019d7390b",62.47,59.38,"Control","Male"
"intellectual","5dcfcf3b070fdc0d5fd1952c",51.88,40.08,"Control","Male"
"intellectual","5dd32432e0b21b3472c20ebe",30.7,48.12,"Control","Female"
"intellectual","5dd43df7e0b21b434418ae6c",49.33,42.9,"Control","Female"
"intellectual","5e27da821160079f92322edc",37.4,35.79,"Control","Not Sure"
"intellectual","5eb81d360943fe74d6aba62b",35.39,40.88,"Control","Not Sure"
"intellectual","5ecc6fb87c7c7646490f3cf8",51.07,50.27,"Control","Male"
"intellectual","5eebc46343ee1b16159a1c8e",29.22,28.42,"Control","Not Sure"
"intellectual","5f46d1cd3a1ae90a1c8b199b",45.31,45.84,"Control","Not Sure"
"intellectual","5f46dae84739660badc271ba",55.23,60.46,"Control","Male"
"intellectual","5f7654f879a4420e6d20971b",48.79,40.21,"Control","Not Sure"
"intellectual","5fe0d610dd8cf1a331961cbe",43.3,37.67,"Control","Female"
"intellectual","5fee0c90eb52700cd9752702",40.62,40.62,"Control","Male"
"intellectual","600b1e5b4b8e65070c5121aa",25.6,29.09,"Control","Male"
"intellectual","6025b3681ff1521a3369dffe",45.31,45.98,"Control","Not Sure"
"intellectual","604075b84fd86b284480eaa9",55.23,56.3,"Control","Not Sure"
"intellectual","607c9f94cc974d4ea1dc22c8",60.05,50.67,"Control","Not Sure"
"intellectual","607e3f2b4e935b3bd8c828b8",16.62,18.1,"Control","Not Sure"
"intellectual","60870dd7e185006f4bc26266",56.43,35.25,"Control","Not Sure"
"intellectual","60da00bc6e404d9b0a9f576f",60.05,50,"Control","Not Sure"
"intellectual","60dfd72817ea2f37bba6b24a",30.43,30.7,"Control","Not Sure"
"intellectual","60e45acbc927879ccc9637c4",40.08,35.12,"Control","Not Sure"
"intellectual","60efa510e3cdfbbf4d7c355b",66.22,66.62,"Control","Male"
"intellectual","60f8adb9a315f316c3aee425",30.16,30.83,"Control","Not Sure"
"intellectual","611158600361b86e45f99bd5",60.46,27.08,"Control","Not Sure"
"intellectual","612b86da38f96808af7bb1da",39.54,38.87,"Control","Male"
"intellectual","6143af8721d1445864c4f6c8",30.43,31.9,"Control","Not Sure"
"intellectual","6237ca974050879378c8fea8",45.51,41.2,"Control","Not Sure"
"intellectual","6272ae90bcc3709d723d1d2b",50,50,"Control","Male"
"intellectual","62740cf8e39eba1055ef571b",18.1,18.1,"Control","Not Sure"
"intellectual","627abdafed7edf12faf2e852",44.55,45.84,"Control","Not Sure"
"intellectual","628568a8c11b7da3c36f9257",50.67,42.49,"Control","Not Sure"
"intellectual","6288c55999c075200b4bfc41",21.31,23.06,"Control","Not Sure"
"intellectual","628deac8711dee5dbda650ae",49.53,58.19,"Control","Male"
"intellectual","6295446d54e178eeb22d82bb",25.2,25.07,"Control","Not Sure"
"intellectual","62bdfe451d380bec13a4a864",29.49,31.23,"Control","Not Sure"
"intellectual","62ce6179fe6f8ec7e399cea0",40.21,40.21,"Control","Male"
"intellectual","62d6e24cf74647ef51a16300",52.95,48.12,"Control","Not Sure"
"intellectual","62dc177e02f82aabb20aebc2",60.72,60.99,"Control","Not Sure"
"intellectual","62ec6694c12a233950f64486",50,51.07,"Control","Not Sure"
"intellectual","62fb59166b94e6240417f7c7",40.94,20.98,"Control","Male"
"intellectual","63221d55274aef20b4f533b6",68.77,46.78,"Control","Male"
"intellectual","633f6d8b53e5f194a6f73724",58.45,65.55,"Control","Male"
"intellectual","63469e0a9552017beb3cfb82",37.4,35.39,"Control","Not Sure"
"intellectual","63474e67a5fd298c6103c409",56.97,40.21,"Control","Male"
"intellectual","634865f77fe29563ec6f621c",36.33,35.66,"Control","Male"
"intellectual","6365437b0637981c7666125b",29.89,28.02,"Control","Not Sure"
"intellectual","636acaf0ab9c76f449b54f2b",63.94,60.86,"Control","Male"
"intellectual","638d5097d95db2c5c143d5b7",39.95,23.19,"Control","Not Sure"
"intellectual","63a61fb6d5fc263974567550",24.93,33.78,"Control","Male"
"intellectual","63ae2788c3e5ec6d1cfcad16",37.13,20.24,"Control","Not Sure"
"intellectual","63c5c3192e709e19fc67d5dd",30.03,25.07,"Control","Not Sure"
"intellectual","63cc90d2bed7edb18c3fd155",58.31,60.46,"Control","Not Sure"
"intellectual","63d485aaf47a463859d6c9c0",60.32,35.25,"Control","Male"
"intellectual","63d79678fb8c1b9072646c0a",54.83,56.3,"Control","Male"
"intellectual","63d8a1cde53559645dfba881",30.56,30.03,"Control","Not Sure"
"intellectual","63e5517cd738b83025348a43",59.97,55.16,"Control","Not Sure"
"intellectual","63e711bb284d2bc894a057a6",30.03,33.11,"Control","Female"
"intellectual","63f77fef0855adb7fa65873d",45.44,45.71,"Control","Not Sure"
"intellectual","63f78bb7206ef665475132f8",40.88,40.75,"Control","Female"
"intellectual","63f8aeb6c9098e0ef3bf3553",39.28,41.42,"Control","Male"
"intellectual","64016b31c3a34648748168d1",23.19,26.41,"Control","Male"
"intellectual","640bed28c8c14b550213facb",45.04,50,"Control","Not Sure"
"intellectual","64135efbd2ef675b8e179a21",34.99,34.99,"Control","Male"
"intellectual","6413ed6a23881edc2e190e15",39.95,36.6,"Control","Male"
"intellectual","643f1d3c24bc4a2d8e44a0ff",55.63,55.5,"Control","Female"
"intellectual","64499fee96893c7a3ec6b883",50.54,45.84,"Control","Male"
"intellectual","64509bfcd8d8b7e61f801e95",30.29,40.62,"Control","Not Sure"
"intellectual","6455616c0fe23ecca70ce1b9",60.05,60.05,"Control","Not Sure"
"intellectual","6474a86474b12fd778ae530f",40.21,40.08,"Control","Not Sure"
"intellectual","64a2be5c2053c3002cf8bbfc",20.78,20.38,"Control","Not Sure"
"intellectual","64a5e28179aa71f8f7d29e69",34.58,45.04,"Control","Not Sure"
"intellectual","6500c32aeecc75706e1bcaf1",42.22,62.33,"Control","Male"
"intellectual","6504633485468cf602abc99f",32.98,30.16,"Control","Male"
"intellectual","653956505782634d6f0b83fc",37.27,39.68,"Control","Not Sure"
"intellectual","653d4d16b6d4d4f047567e34",45.84,36.33,"Control","Not Sure"
"intellectual","654267202e0e2fbb27b8d733",40.35,40.48,"Control","Not Sure"
"intellectual","65469016298a36a49750973b",63.14,64.21,"Control","Not Sure"
"intellectual","6547f36b7bb2387e73c654da",53.22,66.35,"Control","Female"
"intellectual","654918baca0c382f1b8d2dff",24.93,25.07,"Control","Not Sure"
"intellectual","655f8d2df493e4fdde1d36d7",30.97,32.84,"Control","Male"
"intellectual","655ffefb7419ddfad7b18637",52.41,51.21,"Control","Not Sure"
"intellectual","6564ab624c2c1157da4342c1",36.19,41.69,"Control","Not Sure"
"intellectual","656cc280a90fb5fecc2b3031",35.25,35.66,"Control","Male"
"intellectual","65707e9db593e1e6c2e7b416",40.35,44.77,"Control","Male"
"intellectual","657228e3073464323075c94b",44.91,40.08,"Control","Not Sure"
"intellectual","658061e6650a66809bcf8d0b",35.79,39.28,"Control","Male"
"intellectual","6598389ef1ec7a1ece0090f7",30.56,30.83,"Control","Male"
"intelligenceagent","55900dcffdf99b3f7aada3f5",41.55,40.08,"Control","Not Sure"
"intelligenceagent","55bb9ae7fdf99b26d27fda01",38.47,29.22,"Control","Male"
"intelligenceagent","55ddb84550a1f7000b90d65a",46.78,37.8,"Control","Male"
"intelligenceagent","56c4adcf8bacd70005cf8edc",35.25,35.39,"Control","Male"
"intelligenceagent","57210674951c9b0011d3eaaa",34.85,35.12,"Control","Not Sure"
"intelligenceagent","57d6b1718e00270001b430cc",36.15,35.84,"Control","Male"
"intelligenceagent","5907f9e49ae6ed000160dc4b",35.25,40.08,"Control","Not Sure"
"intelligenceagent","5aaae8c215253500012c5997",34.58,37.94,"Control","Male"
"intelligenceagent","5b629b95c0c16e0001d7cdbd",47.59,32.44,"Control","Not Sure"
"intelligenceagent","5b75b2ebc5e14d00013669fc",39.14,38.47,"Control","Not Sure"
"intelligenceagent","5bb7af73dd840f0001d85935",45.31,45.04,"Control","Male"
"intelligenceagent","5bd7971b0aac450001f951aa",35.79,43.83,"Control","Male"
"intelligenceagent","5bde6c564842880001308324",45.58,45.04,"Control","Male"
"intelligenceagent","5c144c641f6f1500014950e5",44.77,35.52,"Control","Male"
"intelligenceagent","5c634094e30ff200016baccb",41.55,31.23,"Control","Male"
"intelligenceagent","5c65b61fad596e000179ece5",26.54,37.27,"Control","Not Sure"
"intelligenceagent","5c804f4092ad770015846011",45.17,44.24,"Control","Female"
"intelligenceagent","5cb788bf7f88600001242d9d",40.88,35.92,"Control","Male"
"intelligenceagent","5cbb78d664170f00011d7c4f",49.6,44.37,"Control","Male"
"intelligenceagent","5d1ba5653788ac0019ced548",92.9,29.76,"Control","Not Sure"
"intelligenceagent","5d1beb9c9e033e0017a725dc",31.64,31.77,"Control","Male"
"intelligenceagent","5dd32432e0b21b3472c20ebe",30.97,43.16,"Control","Male"
"intelligenceagent","5dd43df7e0b21b434418ae6c",42.36,37,"Control","Male"
"intelligenceagent","5ddcd77f23f9f1c2c45d6c18",39.54,28.95,"Control","Male"
"intelligenceagent","5df80710e297d55a34ee39f0",41.55,35.52,"Control","Male"
"intelligenceagent","5e27da821160079f92322edc",50.94,43.83,"Control","Male"
"intelligenceagent","5e6387b1b7d70b10675e3a26",32.98,40.08,"Control","Male"
"intelligenceagent","5ed5be4f3ca7b6000b38c5df",46.51,46.11,"Control","Male"
"intelligenceagent","5eebc46343ee1b16159a1c8e",41.96,39.14,"Control","Not Sure"
"intelligenceagent","5eed1bae9e63ac127ac15a77",35.25,28.28,"Control","Not Sure"
"intelligenceagent","5efca939634adc0710e3ecab",30.16,44.37,"Control","Not Sure"
"intelligenceagent","5f46d1cd3a1ae90a1c8b199b",30.03,40.21,"Control","Male"
"intelligenceagent","5fe146b36a3657bd99f9c179",42.63,35.52,"Control","Not Sure"
"intelligenceagent","607e3f2b4e935b3bd8c828b8",41.02,31.5,"Control","Male"
"intelligenceagent","60870dd7e185006f4bc26266",40.75,40.75,"Control","Male"
"intelligenceagent","6099dc9048ab61c670e01aa5",34.18,35.79,"Control","Male"
"intelligenceagent","60b7c559803665ec56ca8b2c",45.04,40.88,"Control","Male"
"intelligenceagent","60bd28cc95ab27d4f4f6ada3",49.06,52.68,"Control","Male"
"intelligenceagent","60dfd72817ea2f37bba6b24a",37.53,34.45,"Control","Not Sure"
"intelligenceagent","60f8adb9a315f316c3aee425",35.79,38.34,"Control","Male"
"intelligenceagent","60fb383e30537b88f361934e",35.39,35.52,"Control","Male"
"intelligenceagent","60fcee3336ac6ea26b64e61e",40.77,25.69,"Control","Male"
"intelligenceagent","61030c1832cdefc11c8988f6",32.04,30.43,"Control","Not Sure"
"intelligenceagent","61172bdbb798bf0671969848",45.71,42.09,"Control","Not Sure"
"intelligenceagent","628568a8c11b7da3c36f9257",40.48,35.92,"Control","Not Sure"
"intelligenceagent","6295446d54e178eeb22d82bb",32.57,32.04,"Control","Not Sure"
"intelligenceagent","62fb59166b94e6240417f7c7",36.51,21.59,"Control","Female"
"intelligenceagent","63403b7f3fd164408c5ad4b0",29.87,34,"Control","Not Sure"
"intelligenceagent","63469e0a9552017beb3cfb82",30.03,31.77,"Control","Not Sure"
"intelligenceagent","63474e67a5fd298c6103c409",51.61,45.71,"Control","Male"
"intelligenceagent","6365437b0637981c7666125b",34.45,39.54,"Control","Male"
"intelligenceagent","6376916db0ae9a57d377d0d2",43.12,44.64,"Control","Not Sure"
"intelligenceagent","63a61fb6d5fc263974567550",37,35.12,"Control","Male"
"intelligenceagent","63ae2788c3e5ec6d1cfcad16",40.88,34.45,"Control","Male"
"intelligenceagent","63b0953847122ffebd8a5991",34.52,37.07,"Control","Male"
"intelligenceagent","63bc74f63269af3a7bfcec7c",45.04,45.31,"Control","Male"
"intelligenceagent","63c0edcf55f30af721c6df32",49.4,43.5,"Control","Male"
"intelligenceagent","63cff9aa9988e565441d1db6",50,42.9,"Control","Male"
"intelligenceagent","63d79c3ca0d0c4b632fdc42f",52.95,50.4,"Control","Male"
"intelligenceagent","63ea5b93d1c6d38e1f57dcfa",40.62,35.12,"Control","Male"
"intelligenceagent","63ead665638c8546d8c3a962",40.35,46.25,"Control","Male"
"intelligenceagent","63f78bb7206ef665475132f8",45.71,40.62,"Control","Not Sure"
"intelligenceagent","63f8aeb6c9098e0ef3bf3553",29.76,31.1,"Control","Male"
"intelligenceagent","63ff612a5b78c13aa28fa88c",46.78,46.38,"Control","Female"
"intelligenceagent","63ffa069a21e70a5bc237eec",50.8,38.87,"Control","Male"
"intelligenceagent","64016b31c3a34648748168d1",42.23,37.8,"Control","Male"
"intelligenceagent","6411493f08fd400dc0d5eacc",33.38,34.99,"Control","Male"
"intelligenceagent","6413ed6a23881edc2e190e15",32.31,47.05,"Control","Male"
"intelligenceagent","642b00a2650a286366bd62fb",36.19,36.46,"Control","Male"
"intelligenceagent","643f1d3c24bc4a2d8e44a0ff",40.88,40.75,"Control","Female"
"intelligenceagent","64427a7ac5edfedbe0c2779b",36.73,40.58,"Control","Male"
"intelligenceagent","644d9f390f2b8274af07c00e",35.12,34.32,"Control","Male"
"intelligenceagent","6474a86474b12fd778ae530f",35.39,35.25,"Control","Not Sure"
"intelligenceagent","64836981f87b85ab4b89dcf1",40.08,49.6,"Control","Not Sure"
"intelligenceagent","64a6e31ef9a471c4f100c91f",42.23,49.06,"Control","Male"
"intelligenceagent","64b74fc78ad5beabe87e901f",30.29,30.16,"Control","Not Sure"
"intelligenceagent","650072ae8de93bfe76ee318d",40.75,34.85,"Control","Not Sure"
"intelligenceagent","6500c32aeecc75706e1bcaf1",47.59,49.46,"Control","Male"
"intelligenceagent","65038b836dccb51df37ad205",25.78,24.34,"Control","Not Sure"
"intelligenceagent","6509ab7c00e2f74c635600c5",30.83,30.16,"Control","Male"
"intelligenceagent","6520290b73bfb2e99d29a826",30.7,31.77,"Control","Male"
"intelligenceagent","652950b013714696ce377604",34.58,35.39,"Control","Not Sure"
"intelligenceagent","652d345727df655454e3310c",43.83,43.03,"Control","Male"
"intelligenceagent","653956505782634d6f0b83fc",46.51,33.65,"Control","Male"
"intelligenceagent","654918baca0c382f1b8d2dff",29.62,30.03,"Control","Male"
"intelligenceagent","6559147a65618b0217721344",43.57,35.39,"Control","Male"
"intelligenceagent","655bb55ae732f18ce1953efe",50.54,49.33,"Control","Male"
"intelligenceagent","655f914dd623b0eda52483c8",35.66,40.88,"Control","Not Sure"
"intelligenceagent","656cc280a90fb5fecc2b3031",38.61,35.39,"Control","Male"
"intelligenceagent","65707e9db593e1e6c2e7b416",39.68,40.08,"Control","Male"
"intelligenceagent","65739f9da197f5e0e2a6966b",34.72,26.54,"Control","Not Sure"
"intelligenceagent","65850fb49b707b99eecaf2f7",43.83,44.24,"Control","Male"
"intelligenceanalyst","55595b70fdf99b387ae30d2b",40.21,43.57,"Control","Male"
"intelligenceanalyst","55900dcffdf99b3f7aada3f5",51.47,52.41,"Control","Not Sure"
"intelligenceanalyst","56c4adcf8bacd70005cf8edc",36.86,40.35,"Control","Male"
"intelligenceanalyst","57d6b1718e00270001b430cc",33.93,30.04,"Control","Male"
"intelligenceanalyst","5907f9e49ae6ed000160dc4b",40.21,40.21,"Control","Not Sure"
"intelligenceanalyst","593444cd7f60d200011e5798",58.98,53.22,"Control","Female"
"intelligenceanalyst","5b0d1b8e444cef0001ca66ac",38.87,45.04,"Control","Not Sure"
"intelligenceanalyst","5b75b2ebc5e14d00013669fc",39.95,39.28,"Control","Not Sure"
"intelligenceanalyst","5c804f4092ad770015846011",30.16,26.94,"Control","Not Sure"
"intelligenceanalyst","5cb67a7ab73e8a001507fae5",44.64,45.44,"Control","Male"
"intelligenceanalyst","5d1ba5653788ac0019ced548",38.87,42.76,"Control","Not Sure"
"intelligenceanalyst","5d8a1d20d1afcb0019d7390b",38.07,36.6,"Control","Male"
"intelligenceanalyst","5dcfcf3b070fdc0d5fd1952c",47.59,34.05,"Control","Male"
"intelligenceanalyst","5dd32432e0b21b3472c20ebe",30.7,35.25,"Control","Male"
"intelligenceanalyst","5ddcd77f23f9f1c2c45d6c18",47.32,35.66,"Control","Male"
"intelligenceanalyst","5de8bc74553cee8280a7dd84",30.03,31.37,"Control","Male"
"intelligenceanalyst","5df80710e297d55a34ee39f0",42.49,39.01,"Control","Male"
"intelligenceanalyst","5e6387b1b7d70b10675e3a26",35.25,32.98,"Control","Male"
"intelligenceanalyst","5ea72b8aedd4c90da065607c",45.31,47.32,"Control","Male"
"intelligenceanalyst","5ec359a0e7928519b8cf64af",44.77,50,"Control","Male"
"intelligenceanalyst","5ed5be4f3ca7b6000b38c5df",40.21,40.62,"Control","Male"
"intelligenceanalyst","5eebc46343ee1b16159a1c8e",25.47,25.07,"Control","Not Sure"
"intelligenceanalyst","5eed1bae9e63ac127ac15a77",36.6,28.42,"Control","Not Sure"
"intelligenceanalyst","5f46d1cd3a1ae90a1c8b199b",35.66,35.12,"Control","Not Sure"
"intelligenceanalyst","5f46dae84739660badc271ba",55.5,50.54,"Control","Male"
"intelligenceanalyst","5f6a47e882e9cd0e1d6bbb8a",42.76,43.83,"Control","Female"
